path	main	r5	r6	cur	cur_fail_rules	chance_rate	checked	exact	rounding	unsupported	identifiers	r6_flagged	r6_flag_causes	synthesis	synthesis_note
research/findings/2026-08-13-fluid-mouth-wkv-state-graded-conductance-integrator-GO.md	PASS	PASS	FAIL	FAIL	unsupported(23)	0.0375	101	25	53	23	1	78	identifier:2;rounding:53;still-unsupported:23	False	declares `claim_check: synthesis` but no non-empty `claim_check_reason:` in the SAME frontmatter block -- falling back to the normal rules (the escape needs a STATED reason)
research/findings/2026-08-13-gap1-A1-fewspike-izhikevich-read-of-fluent-wkv-generation-population-coding-is-the-companion-process.md	PASS	FAIL	FAIL	FAIL	unsupported(1)	0.1350	28	10	17	1	0	17	rounding:16;still-unsupported:1	False	
research/findings/2026-08-13-gap1-A1-fswta-lowers-spike-budget-3x-synaptic-logit-readout-boundary.md	PASS	FAIL	FAIL	FAIL	unsupported(2)	0.0950	13	5	6	2	0	8	rounding:6;still-unsupported:2	False	
research/findings/2026-08-13-gnw-bus-default-flip-substrate-authors-organ-combination.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-13-gnw-bus-heterogeneous-organ-GO.md	PASS	PASS	PASS	PASS		0.0050	21	21	0	0	0	0		False	
research/findings/2026-08-13-gnw-bus-scaffold-retirement-SCOPED.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-13-gnw-norgan-bus-shadow-wired-into-production-brain-chat.md	PASS	PASS	PASS	PASS		0.0000	1	1	0	0	0	0		False	
research/findings/2026-08-13-gnw-norgan-ignition-bus-substrate-combines-N-organ-reads.md	PASS	PASS	PASS	PASS		0.0125	7	7	0	0	0	0		False	
research/findings/2026-08-13-grounded-causal-forward-model-real-fact-why-whatif-6seed-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-13-intuitive-world-model-divisive-gain-pc-surpasses-voe-magnitude-boundary-6seed.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-13-intuitive-world-model-object-permanence-violation-of-expectation-6seed.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-13-magnitude-preserving-plateau-readout-BOUNDARY.md	PASS	FAIL	FAIL	FAIL	unsupported(6);too_broad(0.357)	0.3575	53	6	41	6	0	47	rounding:41;still-unsupported:6	False	
research/findings/2026-08-13-merge-production-integration-rung1-GO.md	PASS	PASS	PASS	PASS		0.0000	2	2	0	0	0	0		False	
research/findings/2026-08-13-merge-production-rung2-BOUNDARY.md	PASS	PASS	PASS	PASS		0.0000	1	1	0	0	0	0		False	
research/findings/2026-08-13-metacog-robust-confidence-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-13-one-brain-merge-2organ-BOUNDARY.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-13-one-brain-merge-CLOSED-per-region-threshold.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-13-one-brain-merge-Norgan-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-13-one-brain-merge-homeostasis-GO.md	PASS	PASS	PASS	PASS		0.0125	6	6	0	0	0	0		False	
research/findings/2026-08-13-onebrain-composer-merge-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-13-onebrain-composer-pool1-merge-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-13-onebrain-composer-pool1-production-wire-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-13-onebrain-composer-transducer-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-13-onebrain-pool2-flip-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-13-onebrain-production-default-flip-SCOPED.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-13-onebrain-second-pool-SCOPED.md	FAIL	FAIL	FAIL	FAIL	unsupported(1)	0.0525	2	1	0	1	0	1	still-unsupported:1	False	
research/findings/2026-08-13-per-region-ou-wiring-affect-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-13-per-region-param-het-cluster-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-13-prospective-hebbian-binding-GO.md	PASS	FAIL	FAIL	FAIL	unsupported(2)	0.0775	19	5	12	2	0	14	rounding:12;still-unsupported:2	False	
research/findings/2026-08-13-prospective-memory-intention-latch-cue-monitor-derisk.md	PASS	FAIL	FAIL	PASS		0.0625	21	3	18	0	0	18	rounding:18	False	
research/findings/2026-08-13-prospective-memory-production-wired.md	PASS	PASS	PASS	PASS		0.0025	2	2	0	0	0	0		False	
research/findings/2026-08-13-prospective-perpool-homeostat-BOUNDARY.md	PASS	FAIL	FAIL	PASS		0.0875	21	6	15	0	0	15	rounding:15	False	
research/findings/2026-08-13-prospective-sfa-nmda-amplifier-GO.md	PASS	FAIL	FAIL	FAIL	unsupported(6)	0.0750	27	4	17	6	0	23	rounding:17;still-unsupported:6	False	
research/findings/2026-08-13-self-initiated-spontaneous-thought-GO.md	PASS	FAIL	FAIL	FAIL	unsupported(1)	0.1450	23	1	21	1	0	21	rounding:20;still-unsupported:1	False	
research/findings/2026-08-13-self-initiated-utterance-GO.md	PASS	FAIL	FAIL	FAIL	unsupported(1)	0.0500	1	0	0	1	0	1	still-unsupported:1	False	
research/findings/2026-08-13-self-initiation-multibasin-GO.md	PASS	FAIL	FAIL	PASS		0.1775	1	0	1	0	0	1	rounding:1	False	
research/findings/2026-08-13-spiking-appraisal-discrete-emotion-reappraisal-derisk.md	PASS	FAIL	FAIL	FAIL	unsupported(10)	0.0250	19	3	6	10	0	16	rounding:6;still-unsupported:10	False	
research/findings/2026-08-13-surprise-organ-homeostat-GO.md	PASS	PASS	PASS	PASS		0.0175	28	28	0	0	0	0		False	
research/findings/2026-08-13-w4-belief-magnitude-calibration-BOUNDARY.md	PASS	FAIL	FAIL	FAIL	unsupported(12)	0.1725	68	6	50	12	0	60	rounding:48;still-unsupported:12	False	
research/findings/2026-08-13-w4-detector-k-recalibration-BOUNDARY.md	PASS	FAIL	FAIL	FAIL	unsupported(3);too_broad(0.378)	0.3775	51	1	47	3	0	39	rounding:36;still-unsupported:3	False	
research/findings/2026-08-13-w4-detector-operating-point-homeostat-GO.md	PASS	FAIL	FAIL	FAIL	unsupported(12)	0.1900	80	22	46	12	0	55	rounding:43;still-unsupported:12	False	
research/findings/2026-08-13-w4-informativeness-objective-BOUNDARY.md	PASS	FAIL	FAIL	FAIL	unsupported(4)	0.1675	57	1	52	4	0	54	rounding:50;still-unsupported:4	False	
research/findings/2026-08-13-w4-pragmatic-belief-production-scoped.md	PASS	FAIL	FAIL	PASS		0.0075	12	5	7	0	0	7	rounding:7	False	
research/findings/2026-08-14-affect-second-order-conditioning-BOUNDARY.md	PASS	FAIL	FAIL	FAIL	unsupported(2)	0.1600	56	2	52	2	0	51	rounding:49;still-unsupported:2	False	
research/findings/2026-08-14-b1-v1-selforg-onbridge-operating-point-BOUNDARY.md	PASS	FAIL	FAIL	FAIL	unsupported(8)	0.0500	37	21	8	8	0	14	rounding:6;still-unsupported:8	False	
research/findings/2026-08-14-configsuperset-surprise-residual-PARTIAL.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-14-fluid-mouth-readout-eprop-learned-GO.md	FAIL	FAIL	FAIL	FAIL	unsupported(2)	0.0250	126	104	20	2	0	22	rounding:20;still-unsupported:2	False	
research/findings/2026-08-14-gnw-rung2b-sfa-workspace-eviction-BOUNDARY.md	PASS	FAIL	FAIL	FAIL	unsupported(1)	0.0050	2	1	0	1	0	1	still-unsupported:1	False	
research/findings/2026-08-14-onebrain-composer-pool1-DEFAULT-FLIP-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-14-onebrain-configsuperset-production-merge-BOUNDARY.md	PASS	PASS	PASS	PASS		0.0200	3	3	0	0	0	0		False	
research/findings/2026-08-14-onebrain-parser-on-pool-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-14-per-region-homeostasis-reconciles-configsuperset-BOUNDARY.md	PASS	PASS	PASS	PASS		0.0200	1	1	0	0	0	0		False	
research/findings/2026-08-14-self-initiated-all-basins-ignite-PARTIAL.md	PASS	FAIL	FAIL	FAIL	unsupported(1)	0.0375	3	0	2	1	0	3	rounding:2;still-unsupported:1	False	
research/findings/2026-08-17-dmn-per-basin-encode-equalization-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-17-gnw-rung2c-salience-disinhibition-BOUNDARY.md	PASS	FAIL	FAIL	PASS		0.0050	2	1	1	0	0	1	rounding:1	False	
research/findings/2026-08-17-mouth-readout-eprop-batched-substrate-forward-PARTIAL.md	PASS	FAIL	FAIL	FAIL	unsupported(3)	0.0150	63	57	3	3	0	6	rounding:3;still-unsupported:3	False	
research/findings/2026-08-17-wave1-burndown_3E-generation-GO.md	FAIL	FAIL	FAIL	FAIL	missing(1)	0.0425	1	1	0	0	0	0		False	
research/findings/2026-08-17-wave1-emerge-stream-eprop-6-NEGATIVE.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-17-wave1-gap4-rep_fwd_credit-micro+KP-6+6-NEGATIVE.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-17-wave1-longitudinal-6seed-SMOKE-ONLY.md	FAIL	FAIL	FAIL	FAIL	missing(1)		0	0	0	0	0	0		False	
research/findings/2026-08-17-wave1-replay-v3-calibration-BOUNDARY.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-17-wave1-reslm-generator-companion-6-PARTIAL.md	FAIL	FAIL	FAIL	FAIL	missing(1)	0.0175	2	2	0	0	0	0		False	
research/findings/2026-08-17-wave1-second-order-metacog-6-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-17-wave1-self-schema-metacog-6-PARTIAL.md	FAIL	FAIL	FAIL	FAIL	unsupported(1)	0.1675	1	0	0	1	0	1	still-unsupported:1	False	
research/findings/2026-08-18-dmn-consolidated-store-folded-into-self-init-production-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-18-episodic-temporal-context-when-GO.md	PASS	FAIL	FAIL	PASS		0.0975	12	1	11	0	0	11	rounding:11	False	
research/findings/2026-08-18-gap4-microcircuit-expander-6seed-NOTGO.md	PASS	FAIL	FAIL	PASS		0.0375	37	1	36	0	0	10	rounding:10	False	
research/findings/2026-08-18-generate-channel-wired-brain-chat-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-18-gnw-active-overwrite-NOGO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-18-gnw-bg-thalamus-gate-overwrite-NOGO.md	PASS	FAIL	FAIL	PASS		0.0925	16	6	10	0	0	4	rounding:4	False	
research/findings/2026-08-18-gnw-deliberation-wired-brain-chat-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-18-gnw-distributed-overwrite-workspace-PARTIAL.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-18-gnw-reentrant-metacog-gated-deliberation-GO-caveat.md	PASS	PASS	FAIL	PASS		0.0125	17	10	7	0	0	5	rounding:5	False	
research/findings/2026-08-18-gnw-rung2d-weakenable-recurrence-GO.md	PASS	FAIL	FAIL	FAIL	unsupported(1)	0.0400	17	4	12	1	0	12	rounding:11;still-unsupported:1	False	
research/findings/2026-08-18-gnw-stn-stop-veto-NOGO.md	PASS	PASS	PASS	PASS		0.1125	1	1	0	0	0	0		False	
research/findings/2026-08-18-laneD-v1-pooler-blind-seeds-PARTIAL-2of6.md	PASS	PASS	PASS	PASS		0.0375	15	15	0	0	0	0		False	
research/findings/2026-08-18-laneD-v1-pooler-learned-decorrelation-NOGO.md	PASS	FAIL	FAIL	FAIL	unsupported(2)	0.1150	12	9	1	2	0	3	rounding:1;still-unsupported:2	False	
research/findings/2026-08-18-self-initiated-utterance-wired-brain-chat-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-18-self-organized-metacog-monitor-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-19-affect-appraisal-lexicon-missed-strong-emotion-both-affect-faculties-dormant.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-19-affect-drives-chat-load-bearing-GO.md	PASS	FAIL	FAIL	PASS		0.0275	14	3	11	0	0	11	rounding:11	False	
research/findings/2026-08-19-brian2-cross-validation-oracle-vanilla-spiking-core.md	PASS	PASS	PASS	PASS			0	0	0	0	1	0		False	
research/findings/2026-08-19-da-mode-drives-chat-load-bearing-GO.md	PASS	PASS	PASS	PASS		0.0025	10	0	10	0	0	0		False	
research/findings/2026-08-19-dg-population-setpoint-NOGO-relocalizes-residual-to-readout.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-19-embodied-affect-interoception-GO.md	PASS	PASS	FAIL	PASS		0.1050	9	4	5	0	0	5	rounding:5	False	
research/findings/2026-08-19-gnw-coincidence-integrator-subthreshold-window-6seed-GO-corrected-shuffle-control.md	PASS	FAIL	FAIL	PASS		0.0125	46	45	1	0	0	1	rounding:1	False	
research/findings/2026-08-19-gnw-multistep-reentrant-deliberation-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-19-gnw-neural-swap-intention-GO.md	PASS	FAIL	FAIL	PASS		0.0400	58	23	35	0	0	34	rounding:34	False	
research/findings/2026-08-19-gnw-neural-vacancy-gate-GO.md	PASS	FAIL	FAIL	FAIL	unsupported(1)	0.0200	43	14	28	1	0	23	rounding:22;still-unsupported:1	False	
research/findings/2026-08-19-gnw-quench-evict-overwrite-NOGO.md	PASS	FAIL	FAIL	PASS		0.0525	29	18	11	0	0	11	rounding:11	False	
research/findings/2026-08-19-gnw-recurrence-weaken-swap-GO.md	PASS	FAIL	FAIL	FAIL	unsupported(1)	0.0275	47	7	39	1	0	34	rounding:33;still-unsupported:1	False	
research/findings/2026-08-19-gnw-swap-into-chat-GO.md	PASS	FAIL	FAIL	PASS		0.0075	16	6	10	0	0	10	rounding:10	False	
research/findings/2026-08-19-graded-affect-attractor-GO.md	PASS	PASS	FAIL	PASS		0.0575	6	2	4	0	0	4	rounding:4	False	
research/findings/2026-08-19-kwta-stability-homeostat-NOGO.md	PASS	FAIL	FAIL	PASS		0.1525	2	0	2	0	0	2	rounding:2	False	
research/findings/2026-08-19-laneD-cross-position-OR-pool-opens-invariance-trace-pooler-degrades-margin-instrument-underreads.md	PASS	PASS	PASS	PASS		0.0475	38	38	0	0	0	0		False	
research/findings/2026-08-19-memory-separator-BCM-selectivity-write-writes-private-granule-but-NOGO-relocalizes-to-read-reactivation.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-19-memory-separator-readout-competitive-write-NOGO-relocalizes-to-private-granule-underwrite.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-19-mouth-readout-eprop-batched-substrate-marginclean-6seed-NOGO.md	PASS	FAIL	FAIL	PASS		0.0400	11	4	7	0	0	7	rounding:7	False	
research/findings/2026-08-19-mouth-substrate-forward-40k-coverage-EXCLUDED-real-credit-limit.md	PASS	PASS	PASS	PASS		0.0650	27	27	0	0	0	0		False	
research/findings/2026-08-19-multistep-production-default-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-19-neural-error-onbridge-GO.md	PASS	FAIL	FAIL	FAIL	unsupported(1)	0.0200	55	23	31	1	0	24	rounding:23;still-unsupported:1	False	
research/findings/2026-08-19-neural-error-population-GO.md	PASS	FAIL	FAIL	FAIL	unsupported(1)	0.0175	43	20	22	1	0	21	rounding:20;still-unsupported:1	False	
research/findings/2026-08-19-neuromod-reconfiguration-GO.md	PASS	FAIL	FAIL	PASS		0.0675	16	1	15	0	2	5	rounding:5	False	
research/findings/2026-08-19-neuromod-spiking-da-mode-GO.md	PASS	FAIL	FAIL	FAIL	unsupported(2)	0.0525	26	3	21	2	0	18	rounding:16;still-unsupported:2	False	
research/findings/2026-08-19-observe-vs-drive-faculty-audit.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-19-perturb-and-measure-GO.md	PASS	PASS	FAIL	PASS		0.1225	11	4	7	0	1	2	rounding:2	False	
research/findings/2026-08-19-production-gpu-chat-was-400-crashing-onebrain-parser-tocoo-cupy.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-19-replay-pattern-separation-DG-separator-keeps-similar-memories-discriminable-6seed-GO.md	PASS	FAIL	FAIL	PASS		0.1950	49	8	41	0	0	41	rounding:41	False	
research/findings/2026-08-19-replay-separator-bridge-rebound-and-write-runaway-FIXED-single-recall-ceiling-kWTA-stability-residual.md	PASS	FAIL	FAIL	PASS		0.1275	1	0	1	0	0	1	rounding:1	False	
research/findings/2026-08-19-swap-drives-chat-load-bearing-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-19-vision-hmax-hierarchy-composed-pooling-solves-position-invariance-learning-not-load-bearing.md	PASS	PASS	PASS	PASS		0.0050	44	44	0	0	0	0		False	
research/findings/2026-08-19-vision-pooling-invariance-topology-not-learning-NOGO.md	PASS	PASS	PASS	PASS		0.0075	16	16	0	0	0	0		False	
research/findings/2026-08-19-vision-rstdp-readout-reframe-confirmed-capability-partial.md	PASS	FAIL	FAIL	FAIL	unsupported(1)	0.0125	25	24	0	1	0	1	still-unsupported:1	False	
research/findings/2026-08-19-vision-spiking-hierarchy-frontend-holds-configural-readout-quantization-limited.md	PASS	FAIL	FAIL	FAIL	unsupported(1)	0.0350	50	47	2	1	2	3	rounding:2;still-unsupported:1	False	
research/findings/2026-08-19-weight-shuffle-dependency-control-gap5-when-Wctx.md	PASS	FAIL	FAIL	PASS		0.0875	18	2	16	0	0	16	rounding:16	False	
research/findings/2026-08-20-backend-dependent-RNG-thresholds-broke-the-surprise-organ-on-cupy-backend-neutral-init-fix.md	PASS	FAIL	FAIL	FAIL	unsupported(8)	0.0125	11	2	1	8	0	9	rounding:1;still-unsupported:8	False	
research/findings/2026-08-20-continuous-engine-LIVE-on-cupy-server-both-drives-loadbearing.md	PASS	PASS	PASS	PASS		0.0000	1	1	0	0	0	0		False	
research/findings/2026-08-20-continuous-state-engine-v1-mood-evolves-between-turns.md	FAIL	FAIL	FAIL	PASS		0.0100	1	0	1	0	0	1	rounding:1	False	
research/findings/2026-08-20-continuous-wander-content-degenerate-always-cat-inhibition-of-return-next.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-20-cupy-sim-step-scipy-hybrid-connections-crash-FIXED-full-faculty-gpu-server.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-20-d5-dendritic-latch-self-terminates-into-discrete-apical-plateau-BTSP-window-6seed-GO.md	PASS	PASS	PASS	PASS		0.0350	6	6	0	0	0	0		False	
research/findings/2026-08-20-d5-graded-apical-read-makes-learn-through-use-reliably-conversation-visible.md	PASS	FAIL	FAIL	FAIL	unsupported(1)	0.0325	7	6	0	1	0	1	still-unsupported:1	False	
research/findings/2026-08-20-d5-learn-through-use-CAN-be-conversation-visible-weak-encode-4of6-graded-read-for-reliable.md	PASS	FAIL	FAIL	FAIL	unsupported(2)	0.0025	18	16	0	2	0	2	still-unsupported:2	False	
research/findings/2026-08-20-d5-learn-through-use-recall-driven-plateau-gated-BTSP-strengthens-a-memory-6seed-GO-arc1-closed.md	PASS	FAIL	FAIL	FAIL	unsupported(2)	0.0250	11	9	0	2	0	2	still-unsupported:2	False	
research/findings/2026-08-20-d5-live-consolidation-wired-default-off-strengthens-robustness-reserve-NOT-yet-conversation.md	PASS	FAIL	FAIL	PASS		0.0125	3	2	1	0	0	1	rounding:1	False	
research/findings/2026-08-20-ecker-adex-ca3-forward-replay-6seed-GO-closes-the-swr-wall.md	PASS	FAIL	FAIL	FAIL	unsupported(4)	0.0400	14	3	7	4	0	11	rounding:7;still-unsupported:4	False	
research/findings/2026-08-20-ecker-ca3-forward-band-LEARNED-by-STDP-emergent-swr-replay-6seed-GO.md	PASS	FAIL	FAIL	FAIL	unsupported(1)	0.0275	12	5	6	1	0	7	rounding:6;still-unsupported:1	False	
research/findings/2026-08-20-ecker-real-d5-store-does-NOT-reactivate-via-soma-recurrence-dendritic-latch-is-the-read.md	PASS	FAIL	FAIL	FAIL	unsupported(2)	0.0100	14	12	0	2	0	2	still-unsupported:2	False	
research/findings/2026-08-20-ecker-replay-into-D5-integration-FEASIBLE-by-composition-not-replacement.md	FAIL	FAIL	FAIL	FAIL	missing(1);unsupported(1)	0.0000	1	0	0	1	0	1	still-unsupported:1	False	
research/findings/2026-08-20-emergent-pattern-completion-replay-closes-idle-consolidation-specificity-6seed-GO.md	PASS	PASS	FAIL	PASS		0.0400	24	12	12	0	0	12	rounding:12	False	
research/findings/2026-08-20-fluent-paraphrase-verify-suppress-hedge-bypass-safety-gap.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-20-generative-attractor-wander-derisk-blended-cue-settles-to-novel-state.md	PASS	PASS	PASS	PASS		0.0000	4	4	0	0	0	0		False	
research/findings/2026-08-20-gnw-two-organ-bus-DEFAULT-ON-in-production-both-backends.md	FAIL	FAIL	FAIL	PASS		0.0250	12	0	12	0	0	8	rounding:8	False	
research/findings/2026-08-20-gnw-workspace-integrates-two-genuinely-distinct-organs-6seed-GO.md	PASS	PASS	PASS	PASS		0.0275	5	5	0	0	0	0		False	
research/findings/2026-08-20-hedge-bypass-safety-gap-CLOSED-verify-under-hedge.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-20-idle-replay-dgec-afferent-on-real-D5-NO-GO-wrong-locus-SWR-state-is-the-path.md	PASS	FAIL	FAIL	FAIL	unsupported(9)	0.0200	17	5	3	9	0	12	rounding:3;still-unsupported:9	False	
research/findings/2026-08-20-idle-replay-on-d5-episodic-transfer-UNDEFINED-substrate-present-instrument-first.md	PASS	PASS	PASS	PASS		0.0350	2	2	0	0	0	0		False	
research/findings/2026-08-20-idle-replay-trace-stabilization-directional-but-subbar-nonspecific-UNDEFINED.md	PASS	PASS	PASS	PASS		0.0325	1	1	0	0	0	0		False	
research/findings/2026-08-20-inhibition-of-return-breaks-the-degenerate-wander-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-20-open-text-moat-verifier-derisk-extract-then-entail-feasible.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-20-open-text-spiking-extraction-derisk-reaches-canonical-svo-not-free-np.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-20-per-neuron-SFA-wrong-locus-wander-winner-is-steering-dominated.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-20-reporting-clause-strip-closes-fluency-residual-3-trilogy-complete.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-20-retire-superseded-legacy-swap-observer.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-20-sharded-fact-store-removes-the-O-K-query-wall-knowledge-scales-to-LLM-scale.md	PASS	FAIL	FAIL	FAIL	unsupported(1)	0.0050	1	0	0	1	0	1	still-unsupported:1	False	
research/findings/2026-08-20-sleep-replay-consolidation-6seed-GO-on-the-principle-host-hippocampus-scaffold.md	PASS	FAIL	FAIL	PASS		0.0200	2	0	2	0	0	2	rounding:2	False	
research/findings/2026-08-20-spiking-np-boundary-binding-closes-free-prose-extraction.md	PASS	PASS	FAIL	FAIL	unsupported(2)	0.0075	6	0	4	2	0	6	rounding:4;still-unsupported:2	False	
research/findings/2026-08-20-synonym-expansion-closes-fluency-residual-2-polarity-safe.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-20-tiered-fact-store-wires-LLM-scale-knowledge-into-the-live-chat.md	PASS	PASS	PASS	PASS		0.0000	1	1	0	0	0	0		False	
research/findings/2026-08-20-unified-fluent-verifier-composes-ready-to-wire-live.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-20-wander-gain-floor-closes-store-coverage-full-4of4-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-21-closed-form-bulk-bind-removes-the-fact-store-build-wall-LLM-scale-knowledge.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-21-continuous-ideation-novel-between-turn-thought-GO.md	PASS	PASS	PASS	PASS		0.0225	9	9	0	0	0	0		False	
research/findings/2026-08-21-continuous-life-flipped-default-on-the-brain-wanders-and-feels-between-turns-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-21-contradiction-filter-catches-known-topic-wrong-supplements-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-21-d5-graded-apical-read-conversation-visible-in-production-flip-blocked-on-emergent-assembly-crosstalk.md	PASS	PASS	PASS	PASS		0.0075	3	3	0	0	0	0		False	
research/findings/2026-08-21-d5-learn-through-use-flip-GO-per-topic-strength-surfacing-the-prior-NO-GO-was-a-surfacing-artifact-not-substrate-crosstalk.md	PASS	FAIL	FAIL	FAIL	unsupported(5)	0.0050	12	6	1	5	0	6	rounding:1;still-unsupported:5	False	
research/findings/2026-08-21-d5-learn-through-use-flip-NO-GO-separator-closes-graded-crosstalk-but-quantized-binary-readout-residual-remains.md	PASS	FAIL	FAIL	FAIL	unsupported(7)	0.0000	13	6	0	7	1	7	still-unsupported:7	False	
research/findings/2026-08-21-d5-stabilized-read-NEGATIVE.md	PASS	PASS	PASS	PASS		0.0300	5	5	0	0	0	0		False	
research/findings/2026-08-21-da-gated-curiosity-threshold-wired-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-21-da-gated-encoding-flip-gate-UNDEFINED-moat-leak-and-sigma-dependent-benefit.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-21-da-gated-encoding-wired-into-chat-GO.md	PASS	FAIL	FAIL	FAIL	unsupported(3)	0.0000	7	1	3	3	0	6	rounding:3;still-unsupported:3	False	
research/findings/2026-08-21-gnw-three-organ-bus-d4-comprehension-GO.md	PASS	PASS	PASS	PASS		0.0000	1	1	0	0	0	0		False	
research/findings/2026-08-21-gnw-three-organ-realvocab-flip-GO.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-21-knowledge-scale-flip-soak-tiered-ltm-byte-identical-scales-flip-rests-on-owner-ux.md	PASS	PASS	PASS	PASS			0	0	0	0	0	0		False	
research/findings/2026-08-21-open-ended-state-driven-generation-conversational-but-prompt-only-honesty-FAILS-verify-moat-must-stay.md	PASS	PASS	PASS	PASS		0.0050	2	2	0	0	0	0		False	
research/findings/2026-08-21-recovered-overnight-pool-de-risks-function-word-discovery-V1-RF-curiosity-GO.md	PASS	FAIL	FAIL	FAIL	too_broad(0.225)	0.2250	11	2	9	0	0	7	rounding:7	False	
