path	main	r5	r6	r7	r8a	r8	r8_fail_rules	r8_failing_numbers	r8_causes	r8_matched_only	total	checked	exempt	chance_p50	chance_max	synthesis	detail
research/findings/2026-09-22-metacog-graded-marker-go-6seed.md	FAIL	FAIL	FAIL	FAIL	FAIL	FAIL	missing(1) unsupported(2) too_broad(7)	9	near-miss=1 prose=1 too-broad=7	False	40	40	0	0.010	0.175	False	49:0.585:prose:0.04 65:0.375:too-broad:0.10 65:0.125:too-broad:0.10 113:0.0441:too-broad:0.17 113:0.0552:too-broad:0.17 113:0.0709:too-broad:0.16 114:0.125:too-broad:0.10 115:0.375:too-broad:0.10 129:0.0027:near-miss:0.09
research/findings/2026-09-22-prospective-memory-facilitation-load-bearing-6seed.md	FAIL	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(5) too_broad(8)	13	near-miss=1 prose=4 too-broad=8	False	24	16	8	0.093	0.094	False	36:0.222:prose:0.09 38:0.204:prose:0.09 60:0.344:too-broad:0.09 60:0.336:too-broad:0.09 60:0.211:too-broad:0.09 60:0.284:too-broad:0.09 60:0.276:too-broad:0.09 60:0.313:too-broad:0.09 60:0.028:too-broad:0.09 82:0.199:near-miss:0.09 82:0.198:prose:0.09 82:0.207:prose:0.09 82:0.211:too-broad:0.09
research/findings/2026-09-22-source-provenance-abstain-at-tie-load-bearing-6-6.md	PASS	PASS	PASS	FAIL	FAIL	FAIL	too_broad(2)	2	too-broad=2	False	20	20	0	0.002	1.000	False	34:0.9999998:too-broad:1.00 69:0.9999998:too-broad:1.00
research/findings/2026-09-23-affect-conditioned-mouth-live-valence-diagnosis-and-staged-derisk.md	FAIL	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(9) too_broad(1)	10	near-miss=1 prose=7 sign=1 too-broad=1	False	24	10	14	0.143	0.152	False	43:0.309:too-broad:0.15 45:0.475:prose:0.14 46:0.449:prose:0.14 46:0.237:prose:0.15 51:0.475:prose:0.14 54:-0.4725:prose:0.00 54:-0.475:prose:0.05 132:0.448:prose:0.14 133:0.073:near-miss:0.15 133:0.086:sign:0.15
research/findings/2026-09-23-affect-marker-settle-deliberation-and-rest-oplevel-go-6seed.md	PASS	FAIL	FAIL	PASS	PASS	FAIL	too_broad(18)	18	too-broad=18	True	43	40	3	0.057	0.107	False	42:0.064:too-broad:0.10 42:0.071:too-broad:0.10 43:0.033:too-broad:0.10 43:0.044:too-broad:0.10 117:0.044:too-broad:0.10 117:0.147:too-broad:0.11 118:0.033:too-broad:0.10 118:0.137:too-broad:0.11 119:0.040:too-broad:0.10 119:0.142:too-broad:0.11 120:0.160:too-broad:0.11 120:0.158:too-broad:0.11 121:0.038:too-broad:0.10 121:0.138:too-broad:0.11 122:0.040:too-broad:0.10 122:0.146:too-broad:0.11 135:0.137:too-broad:0.11 135:0.158:too-broad:0.11
research/findings/2026-09-23-affect-marker-settle-fullbrain-contrast-PARTIAL-6seed.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-23-affect-tone-neural-coupling-6seed-subdelta-NOGO.md	FAIL	FAIL	FAIL	PASS	FAIL	FAIL	unsupported(4)	4	identifier=4	False	10	4	6	0.000	0.000	False	67:2111.04730:identifier:0.00 68:2501.05710:identifier:0.00 76:2111.04730:identifier:0.00 76:2111.04730:identifier:0.00
research/findings/2026-09-23-allfixes-adequate-battery-6seed-robust-core-24.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	10	6	4	0.003	0.003	False	
research/findings/2026-09-23-allfixes-settle-battery-6seed-robust-core-25.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	7	7	0	0.002	0.004	False	
research/findings/2026-09-23-ca3-superposed-fact-attractor-capacity-PREREGISTRATION.md	PASS	PASS	PASS	FAIL	FAIL	FAIL	too_broad(1)	1	too-broad=1	True	9	1	8	0.192	0.192	False	248:0.055:too-broad:0.19
research/findings/2026-09-23-cpu-lane-harvest-curiosity-metacog-conflict-xedge-6seed-no-go.md	PASS	PASS	FAIL	FAIL	FAIL	FAIL	unsupported(1) too_broad(7)	8	near-miss=1 too-broad=7	False	21	21	0	0.016	0.131	False	94:0.891:too-broad:0.04 95:0.709:too-broad:0.05 96:-0.145:too-broad:0.11 97:-0.954:near-miss:0.02 97:0.518:too-broad:0.13 98:0.727:too-broad:0.05 102:-0.145:too-broad:0.11 105:-0.145:too-broad:0.11
research/findings/2026-09-23-cpu-lane-harvest-language-lexicon-referent-v2-S2-pending.md	PASS	PASS	FAIL	FAIL	FAIL	FAIL	unsupported(44) too_broad(2)	46	code-span=1 prose=43 too-broad=2	False	94	94	0	0.010	0.093	False	93:0.4561:prose:0.01 93:0.2827:prose:0.00 94:0.6880:prose:0.01 94:0.3160:prose:0.00 95:0.5138:prose:0.01 95:0.2594:prose:0.00 96:0.6641:prose:0.01 96:0.3028:prose:0.00 97:0.6948:prose:0.01 97:0.2657:prose:0.00 98:0.6320:prose:0.01 98:0.3232:prose:0.00 99:0.7904:prose:0.03 99:0.1822:prose:0.01 99:0.6081:prose:0.01 99:0.4865:prose:0.01 99:0.2594:prose:0.00 99:0.7718:prose:0.03 99:0.8358:prose:0.03 101:0.1822:prose:0.01 101:0.4561:prose:0.01 101:0.6081:prose:0.01 101:0.2594:prose:0.00 104:0.4561:code-span:0.01 105:0.6081:prose:0.01 107:0.2594:prose:0.00 108:0.313:prose:0.08 120:0.7639:prose:0.03 120:0.0972:prose:0.01 136:0.7904:prose:0.03 136:0.7718:prose:0.03 136:-0.0186:prose:0.00 136:-0.0186:prose:0.00 137:0.7904:prose:0.03 137:0.8358:prose:0.03 138:0.7904:prose:0.03 139:0.8358:prose:0.03 142:0.828:prose:0.07 143:0.8358:prose:0.03 147:0.7904:prose:0.03 147:0.7718:prose:0.03 147:-0.0186:prose:0.00 167:0.388:too-broad:0.09 167:0.566:too-broad:0.09 174:0.7778:prose:0.03 174:0.7904:prose:0.03
research/findings/2026-09-23-cpu-lane-harvest-language-lexicon-referent-v2-S2-scored-6seed-GO.md	PASS	PASS	FAIL	FAIL	FAIL	FAIL	unsupported(17) too_broad(49)	66	near-miss=9 prose=8 too-broad=49	False	96	96	0	0.273	0.763	False	128:0.3316:too-broad:0.65 128:0.4561:too-broad:0.47 128:0.4960:too-broad:0.44 128:0.2827:too-broad:0.73 128:0.7799:too-broad:0.17 129:0.1365:too-broad:0.39 129:0.6880:too-broad:0.38 129:0.4468:too-broad:0.48 129:0.3160:too-broad:0.68 130:0.7566:too-broad:0.23 130:0.2427:too-broad:0.76 130:0.5138:too-broad:0.43 130:0.4962:too-broad:0.44 130:0.2594:too-broad:0.76 130:0.7403:too-broad:0.27 131:0.7665:too-broad:0.21 131:0.1024:too-broad:0.19 131:0.6641:prose:0.54 131:0.3879:too-broad:0.54 131:0.3028:too-broad:0.70 131:0.7383:too-broad:0.27 132:0.1184:too-broad:0.27 132:0.6948:prose:0.48 132:0.5664:too-broad:0.42 132:0.2657:near-miss:0.76 133:0.1619:too-broad:0.54 133:0.6320:too-broad:0.42 133:0.5254:too-broad:0.43 133:0.3232:too-broad:0.66 133:0.7839:too-broad:0.16 134:0.1822:too-broad:0.64 134:0.6081:near-miss:0.52 134:0.4865:too-broad:0.44 134:0.2594:too-broad:0.76 134:0.7718:near-miss:0.29 134:0.8358:prose:0.08 136:0.7566:too-broad:0.23 136:0.1822:too-broad:0.64 136:0.4561:too-broad:0.47 136:0.6081:near-miss:0.52 136:0.2594:too-broad:0.76 139:0.4561:too-broad:0.47 140:0.6081:near-miss:0.52 142:0.4561:too-broad:0.47 143:0.2594:too-broad:0.76 143:0.313:too-broad:0.72 151:0.7500:too-broad:0.25 151:0.3333:too-broad:0.65 153:0.6667:too-broad:0.41 154:0.6667:too-broad:0.41 154:0.1667:too-broad:0.58 157:0.7639:too-broad:0.21 157:0.0972:too-broad:0.16 163:0.3333:too-broad:0.65 181:0.7718:near-miss:0.29 181:-0.0186:prose:0.00 181:0.8358:prose:0.08 183:0.8358:prose:0.08 187:0.828:near-miss:0.50 187:0.8358:prose:0.08
research/findings/2026-09-23-cpu-lane-harvest-perception-binding-negative-fixed-unconfirmed-competitive.md	PASS	PASS	FAIL	FAIL	FAIL	FAIL	unsupported(19)	19	code-span=12 prose=6 sign=1	False	59	59	0	0.013	0.026	False	73:0.2257:code-span:0.02 80:0.0481:prose:0.02 80:0.0197:prose:0.02 80:0.0393:prose:0.02 113:-0.1302:prose:0.00 114:-0.0938:code-span:0.00 114:-0.2291:code-span:0.00 114:-0.0938:code-span:0.00 114:-0.1875:code-span:0.00 114:-0.1666:code-span:0.00 123:-0.1771:sign:0.00 124:0.0955:prose:0.01 124:0.2257:prose:0.02 136:0.2257:code-span:0.02 136:0.0955:code-span:0.01 147:-0.1354:code-span:0.00 148:0.0642:code-span:0.02 148:-0.0261:code-span:0.02 148:0.1736:code-span:0.01
research/findings/2026-09-23-curiosity-metacog-lowconfidence-coupling-6seed-NOGO-banked-G4-instrument-defect.md	PASS	FAIL	FAIL	PASS	PASS	FAIL	too_broad(5)	5	too-broad=5	True	14	12	2	0.023	0.064	False	40:0.107:too-broad:0.05 41:0.500:too-broad:0.06 43:0.214:too-broad:0.05 44:0.000:too-broad:0.05 45:0.321:too-broad:0.06
research/findings/2026-09-23-d6-capacity-curve-PREREGISTRATION.md	FAIL	FAIL	FAIL	FAIL	PASS	PASS		0		False	2	2	0	0.038	0.038	False	
research/findings/2026-09-23-d6-learn-through-use-hebbian-fact-write-s42-smoke-C3-NOGO-host-kb-familiarity-leak.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	9	8	1	0.019	0.038	False	
research/findings/2026-09-23-d6-learn-through-use-v2-PREREGISTRATION-readtime-view-and-engram-ablation.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-23-d6-learn-through-use-v3-PREREGISTRATION-capability-gate.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-23-d6-learn-through-use-v3-capability-gate-GO-6of6.md	FAIL	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(1)	1	prose=1	False	2	2	0	0.019	0.019	False	84:0.031:prose:0.00
research/findings/2026-09-23-d6-learn-through-use-v3-s42-all-criteria-pass-INCOMPLETE-1of6-plus-v1-pool-banked.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	2	2	0	0.010	0.010	False	
research/findings/2026-09-23-da-encoding-natural-drive-24h-persistence-PREREGISTRATION.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(1) too_broad(1)	2	near-miss=1 too-broad=1	False	2	2	0	0.058	0.058	False	79:0.554:too-broad:0.06 79:0.066:near-miss:0.05
research/findings/2026-09-23-da-encoding-natural-drive-v1-D64-UNDEFINED-immediate-recall-precondition.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	too_broad(12)	12	too-broad=12	True	12	12	0	0.557	0.637	False	38:0.897:too-broad:0.56 38:0.549:too-broad:0.64 39:0.798:too-broad:0.58 39:0.411:too-broad:0.56 40:0.897:too-broad:0.56 40:0.413:too-broad:0.56 41:0.897:too-broad:0.56 41:0.335:too-broad:0.48 42:0.897:too-broad:0.56 42:0.573:too-broad:0.63 43:0.792:too-broad:0.58 43:0.196:too-broad:0.36
research/findings/2026-09-23-da-encoding-natural-drive-v2-D128-6seed-GO-runner-level.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	too_broad(14)	14	too-broad=14	True	14	14	0	0.547	0.633	False	47:0.897:too-broad:0.55 47:0.549:too-broad:0.63 48:0.798:too-broad:0.57 48:0.411:too-broad:0.55 49:0.897:too-broad:0.55 49:0.413:too-broad:0.55 50:0.897:too-broad:0.55 50:0.335:too-broad:0.49 51:0.897:too-broad:0.55 51:0.573:too-broad:0.63 52:0.792:too-broad:0.58 52:0.196:too-broad:0.37 66:0.047:too-broad:0.28 66:0.071:too-broad:0.30
research/findings/2026-09-23-da-encoding-natural-drive-v2-production-D128-PREREGISTRATION.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-23-da-encoding-natural-drive-v3-synaptic-capture-6seed-GO-runner-level.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	too_broad(21)	21	too-broad=21	True	28	28	0	0.362	0.683	False	48:0.897:too-broad:0.54 48:0.549:too-broad:0.68 48:0.070:too-broad:0.36 49:0.798:too-broad:0.57 49:0.411:too-broad:0.62 49:0.060:too-broad:0.35 50:0.897:too-broad:0.54 50:0.413:too-broad:0.63 50:0.068:too-broad:0.36 51:0.897:too-broad:0.54 51:0.335:too-broad:0.56 51:0.070:too-broad:0.36 52:0.897:too-broad:0.54 52:0.573:too-broad:0.67 52:0.067:too-broad:0.36 53:0.792:too-broad:0.57 53:0.196:too-broad:0.44 53:0.056:too-broad:0.35 60:0.056:too-broad:0.35 60:0.070:too-broad:0.36 103:0.187:too-broad:0.43
research/findings/2026-09-23-da-encoding-natural-drive-v3-synaptic-capture-PREREGISTRATION.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(9) too_broad(9)	18	near-miss=5 prose=4 too-broad=9	False	20	20	0	0.154	0.221	False	83:0.224:prose:0.15 83:0.224:prose:0.15 84:0.448:prose:0.22 84:0.112:prose:0.12 84:0.169:near-miss:0.14 84:0.334:near-miss:0.19 84:0.307:near-miss:0.18 84:0.184:too-broad:0.15 84:0.129:near-miss:0.13 84:0.412:near-miss:0.21 108:0.792:too-broad:0.18 108:0.897:too-broad:0.17 109:0.196:too-broad:0.15 109:0.573:too-broad:0.21 115:0.187:too-broad:0.15 116:0.068:too-broad:0.11 117:0.554:too-broad:0.21 117:0.125:too-broad:0.13
research/findings/2026-09-23-da-tag-capture-chat-wire-PREREGISTRATION.md	PASS	FAIL	FAIL	PASS	FAIL	FAIL	too_broad(2)	2	too-broad=2	True	14	4	10	0.168	0.276	False	75:0.021:too-broad:0.17 79:0.507:too-broad:0.28
research/findings/2026-09-23-episodic-s100-cupy-repeats-7of7-loadbearing-robust-core-23.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-23-flip-validated-fixes-production-default-validation-prereg.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	3	2	1	0.009	0.009	False	
research/findings/2026-09-23-live-homeostat-nogo-6seed.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	64	51	13	0.021	0.044	False	
research/findings/2026-09-23-onebrain-affect-ladder-onto-cortical-pool-plus-arousal-surprise-synapse-BUILT-6seed-scored-NOT-ALL-GO.md	FAIL	FAIL	FAIL	FAIL	FAIL	FAIL	missing(1) too_broad(13)	13	too-broad=13	False	27	17	10	0.066	0.072	False	96:2.629:too-broad:0.06 98:0.094:too-broad:0.07 98:0.094:too-broad:0.07 98:0.007:too-broad:0.07 99:0.224:too-broad:0.07 99:0.224:too-broad:0.07 99:0.007:too-broad:0.07 100:0.376:too-broad:0.07 100:0.376:too-broad:0.07 100:0.022:too-broad:0.07 101:0.029:too-broad:0.07 102:3.299:too-broad:0.05 106:0.007:too-broad:0.07
research/findings/2026-09-23-open-ended-generation-production-turn-draw-lesion-seed42-and-open-ended-mode-bypass.md	FAIL	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(5)	5	prose=5	False	7	7	0	0.019	0.020	False	51:0.302:prose:0.02 51:0.193:prose:0.02 51:0.302:prose:0.02 51:0.698:prose:0.01 52:0.517:prose:0.02
research/findings/2026-09-23-open-ended-production-turn-a3-6seed-harvest-NO-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	29	24	5	0.000	0.001	False	
research/findings/2026-09-23-operating-point-stabilizer-go-6seed.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(2)	2	prose=2	False	46	44	2	0.051	0.076	False	82:0.0072:prose:0.07 84:0.0022:prose:0.07
research/findings/2026-09-23-swap-drives-adequate-probe-PREREGISTRATION.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-23-swap-drives-adequate-probe-s42-smoke-loadbearing-6seed-staged.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	5	0	5			False	
research/findings/2026-09-23-vision-attention-gated-soft-readout-spiking-port-collapse-NOGO-banked.md	PASS	PASS	PASS	PASS	PASS	FAIL	too_broad(1)	1	too-broad=1	True	50	47	3	0.009	0.061	False	102:0.625:too-broad:0.06
research/findings/2026-09-23-vision-configural-binding-attention-gated-soft-readout-PREREGISTERED.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	24	15	9	0.008	0.016	False	
research/findings/2026-09-23-vision-configural-binding-spiking-feedback-divisive-gain-control-readout-PREREGISTERED.md	FAIL	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(2)	2	prose=2	False	14	6	8	0.004	0.019	False	257:0.646:prose:0.02 258:0.644:prose:0.02
research/findings/2026-09-23-wm-binding-holdquery-adequate-probe-PREREGISTRATION.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	2	2	0	0.022	0.022	False	
research/findings/2026-09-24-affect-learned-vocabulary-PREREG.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(1)	1	prose=1	False	8	8	0	0.027	0.029	False	80:0.126:prose:0.03
research/findings/2026-09-24-affect-marker-settle-flip-criteria-AMENDMENT-PREREG.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-24-affect-tone-selection-content-locked-PREREG.md	PASS	FAIL	FAIL	PASS	FAIL	FAIL	unsupported(3) too_broad(17)	20	identifier=3 too-broad=17	False	22	20	2	0.126	0.157	False	14:0.133:too-broad:0.13 37:10.1006:identifier:0.02 39:10.1016:identifier:0.02 40:2205.11503:identifier:0.00 151:-0.157:too-broad:0.12 190:0.667:too-broad:0.08 190:0.633:too-broad:0.08 190:0.167:too-broad:0.14 191:0.667:too-broad:0.08 191:0.222:too-broad:0.15 192:0.067:too-broad:0.13 192:0.067:too-broad:0.13 192:0.683:too-broad:0.07 192:0.217:too-broad:0.15 193:0.133:too-broad:0.13 193:0.667:too-broad:0.08 193:0.133:too-broad:0.13 193:0.567:too-broad:0.12 193:0.447:too-broad:0.16 196:0.133:too-broad:0.13
research/findings/2026-09-24-ai-teacher-chat-only-synaptic-learning-GO-6seed.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-24-ai-teacher-environment-PREREGISTRATION.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(3)	3	prose=3	False	10	3	7	0.005	0.005	False	163:1.504:prose:0.01 170:1.723:prose:0.01 170:1.504:prose:0.01
research/findings/2026-09-24-ca3-superposed-fact-attractor-capacity-GO-6seed-reruns-provenance-fixed.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	too_broad(8)	8	too-broad=8	True	8	8	0	0.704	0.735	False	117:0.361:too-broad:0.73 118:0.329:too-broad:0.70 119:0.276:too-broad:0.66 120:0.347:too-broad:0.72 121:0.326:too-broad:0.70 122:0.335:too-broad:0.71 136:0.005:too-broad:0.46 138:0.005:too-broad:0.46
research/findings/2026-09-24-chat-time-plasticity-audit-shared-cfg-hebbian-kill-and-the-local-freeze-fix.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	2	2	0	0.025	0.025	False	
research/findings/2026-09-24-content-provenance-learned-facts-PREREGISTRATION.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	1	0	1			False	
research/findings/2026-09-24-content-provenance-learned-facts-prod-and-qwenforced-GO-6seed.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-24-curiosity-metacog-commitment-veto-v5-6seed-NOGO-1of6-g13-setpoint-residual.md	PASS	FAIL	FAIL	PASS	FAIL	FAIL	too_broad(15)	15	too-broad=15	True	24	24	0	0.142	0.218	False	47:1.470:too-broad:0.17 47:0.648:too-broad:0.17 47:0.509:too-broad:0.22 48:0.139:too-broad:0.15 48:1.806:too-broad:0.12 49:2.581:too-broad:0.06 49:1.944:too-broad:0.11 49:0.556:too-broad:0.19 50:0.463:too-broad:0.21 50:1.204:too-broad:0.21 51:0.787:too-broad:0.18 51:0.648:too-broad:0.17 51:1.019:too-broad:0.20 52:0.093:too-broad:0.14 52:0.185:too-broad:0.15
research/findings/2026-09-24-curiosity-metacog-lcne-modulator-6seed-NOGO-calibration-seed-only.md	PASS	FAIL	FAIL	PASS	PASS	FAIL	too_broad(6)	6	too-broad=6	True	15	12	3	0.124	0.132	False	36:0.246:too-broad:0.13 37:0.123:too-broad:0.13 38:0.213:too-broad:0.13 39:0.084:too-broad:0.12 40:0.164:too-broad:0.13 41:0.109:too-broad:0.13
research/findings/2026-09-24-curiosity-metacog-lcne-phasic-gain-v4-6seed-NOGO-3of6-gain-holds-circuit-residual.md	PASS	FAIL	FAIL	PASS	FAIL	FAIL	too_broad(6)	6	too-broad=6	True	30	30	0	0.033	0.175	False	36:0.463:too-broad:0.17 37:0.622:too-broad:0.11 38:0.503:too-broad:0.17 39:0.919:too-broad:0.10 40:0.371:too-broad:0.15 41:0.544:too-broad:0.15
research/findings/2026-09-24-d6-chat-wire-PREREGISTRATION.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-24-d6-multiref-wm-learned-referent-env-flag-route-PREREGISTERED.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	2	0	2			False	
research/findings/2026-09-24-da-tag-capture-chat-wire-6seed-GO-runner-level-ltm-off.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	25	19	6	0.004	0.014	False	
research/findings/2026-09-24-flip-validated-fixes-production-default-battery-GO.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	5	4	1	0.006	0.006	False	
research/findings/2026-09-24-gap4-transport-ceiling-bound-census-clamp-load-bearing-fullsize-UNDEFINED.md	PASS	PASS	PASS	PASS	PASS	FAIL	too_broad(1)	1	too-broad=1	True	53	43	10	0.000	0.117	False	140:0.170:too-broad:0.12
research/findings/2026-09-24-gap4-transport-ceiling-instrument-diagnosed-dev-seed7-UNDEFINED.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(5) too_broad(48)	53	near-miss=1 prose=4 too-broad=48	False	63	63	0	0.214	0.986	False	86:0.0548:too-broad:0.17 87:0.0547:too-broad:0.17 87:0.0547:too-broad:0.17 87:0.0547:too-broad:0.17 89:0.159:too-broad:0.21 89:0.160:too-broad:0.21 90:0.429:too-broad:0.23 93:0.050:too-broad:0.21 93:0.002:too-broad:0.21 99:0.115:too-broad:0.21 99:1.5e-4:prose:0.02 100:0.142:too-broad:0.21 100:0.265:too-broad:0.22 101:2.9e-5:prose:0.03 108:0.150:too-broad:0.21 108:0.190:too-broad:0.21 109:0.242:too-broad:0.22 109:0.273:too-broad:0.22 109:0.180:too-broad:0.21 110:0.142:too-broad:0.21 112:0.222:too-broad:0.22 113:0.167:too-broad:0.21 113:0.093:too-broad:0.21 130:0.130:too-broad:0.21 130:0.204:too-broad:0.22 130:0.167:too-broad:0.21 130:0.222:too-broad:0.22 130:0.093:too-broad:0.21 131:0.185:too-broad:0.21 131:0.130:too-broad:0.21 131:0.074:too-broad:0.21 131:0.148:too-broad:0.21 131:-0.037:too-broad:0.21 132:0.130:too-broad:0.21 132:0.185:too-broad:0.21 132:0.167:too-broad:0.21 132:0.148:too-broad:0.21 132:0.019:too-broad:0.21 133:0.148:too-broad:0.21 133:0.173:too-broad:0.21 133:0.136:too-broad:0.21 133:0.173:too-broad:0.21 137:0.222:too-broad:0.22 137:0.130:too-broad:0.21 138:0.222:too-broad:0.22 139:0.170:near-miss:0.22 139:0.1625:prose:0.08 139:0.190:too-broad:0.21 139:0.140:too-broad:0.21 140:0.265:too-broad:0.22 140:1.4e-7:too-broad:0.99 141:0.200:too-broad:0.22 141:0.065:prose:0.21
research/findings/2026-09-24-gap4-transport-ceiling-readout-lever-PREREGISTRATION.md	PASS	FAIL	FAIL	FAIL	FAIL	FAIL	unsupported(14) too_broad(57)	71	identifier=7 near-miss=6 sign=1 too-broad=57	False	84	84	0	0.211	0.220	False	41:0.093:too-broad:0.21 41:0.167:too-broad:0.21 41:0.167:too-broad:0.21 46:0.163:too-broad:0.21 47:0.152:too-broad:0.21 172:0.056:too-broad:0.21 172:0.074:too-broad:0.21 172:0.093:too-broad:0.21 173:0.048:sign:0.21 173:0.087:too-broad:0.21 177:0.050:too-broad:0.21 177:0.002:too-broad:0.21 209:0.110:too-broad:0.21 209:0.098:near-miss:0.21 210:0.056:too-broad:0.21 210:0.074:too-broad:0.21 214:0.096:too-broad:0.21 214:0.005:too-broad:0.21 216:0.035:too-broad:0.21 216:0.083:too-broad:0.21 249:0.180:too-broad:0.21 250:0.203:near-miss:0.21 250:0.074:too-broad:0.21 250:0.130:too-broad:0.21 250:0.167:too-broad:0.21 251:0.180:too-broad:0.21 251:0.203:near-miss:0.21 280:0.265:too-broad:0.21 281:0.204:too-broad:0.21 281:0.168:too-broad:0.21 282:0.265:too-broad:0.21 323:0.170:too-broad:0.21 324:0.1725:identifier:0.08 324:0.195:identifier:0.21 324:0.190:too-broad:0.21 324:0.1975:identifier:0.08 324:0.170:too-broad:0.21 324:0.155:identifier:0.21 324:0.165:too-broad:0.21 324:0.1725:identifier:0.08 324:0.185:too-broad:0.21 324:0.195:identifier:0.21 324:0.165:too-broad:0.21 325:0.170:too-broad:0.21 325:0.1725:identifier:0.08 325:0.110:too-broad:0.21 325:0.098:near-miss:0.21 327:0.180:too-broad:0.21 327:0.203:near-miss:0.21 328:0.163:too-broad:0.21 328:0.152:too-broad:0.21 328:0.190:too-broad:0.21 397:0.001:too-broad:0.21 489:0.138:too-broad:0.21 489:0.209:too-broad:0.21 489:0.347:near-miss:0.22 489:0.066:too-broad:0.21 490:0.158:too-broad:0.21 490:0.226:too-broad:0.21 490:0.346:too-broad:0.22
research/findings/2026-09-24-gnw-continuous-swap-branchpoint-fork-instrument-GO-6seed.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-24-gnw-continuous-swap-branchpoint-snapshot-fork-instrument-PREREGISTERED.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-24-language-learned-referent-production-route-GO-6seed.md	PASS	FAIL	FAIL	PASS	PASS	PASS		0		False	12	12	0	0.002	0.002	False	
research/findings/2026-09-24-lbf-proposed-lesion-knobs-conflict-kb-PREREGISTRATION.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-24-lbf-rows-live-organs-PREREGISTRATION.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-24-learning-rows-d5-consolidate-sleep-replay-lbf-PREREGISTRATION.md	PASS	PASS	PASS	PASS	PASS	PASS		0		False	0	0	0			False	
research/findings/2026-09-24-lexicon-closed-class-frame-junction-PREREGISTRATION.md	PASS	FAIL	FAIL	PASS	PASS	FAIL	too_broad(10)	10	too-broad=10	True	26	17	9	0.103	0.158	False	139:0.905:too-broad:0.09 139:0.930:too-broad:0.09 140:0.071:too-broad:0.15 140:0.643:too-broad:0.10 141:0.026:too-broad:0.15 141:0.058:too-broad:0.15 142:0.122:too-broad:0.16 142:0.220:too-broad:0.16 298:0.003:too-broad:0.15 299:0.002:too-broad:0.15
